repo_name,repo_slug,is_private,category,admin_owner,write_access,read_access,ventures_served
iza-os-workflow-integration,,yes,infrastructure,POS-TECH-MANAGER,POS-TECH-MANAGER,tech-team,OPS-001-Fractional-CTO-Agency|OPS-002-Supply-Chain-Optimizer|OPS-003-Event-Planning-AI|OPS-004-Inventory-Management-AI|OPS-005-Project-Management-AI|OPS-006-Document-Automation-AI|OPS-007-Meeting-Assistant-AI|OPS-008-Recruitment-AI|OPS-009-Onboarding-AI|OPS-010-Training-Platform-AI|OPS-011-Performance-Review-AI|OPS-012-IT-Support-AI|OPS-013-Facilities-Management-AI|OPS-014-Travel-Booking-AI|OPS-015-Expense-Management-AI|OPS-016-Contract-Management-AI|OPS-017-Compliance-Monitoring-AI|OPS-018-Quality-Control-AI|OPS-019-Asset-Management-AI|OPS-020-Time-Tracking-AI|OPS-021-Document-Security-AI|OPS-022-Knowledge-Management-AI|OPS-023-Meeting-Transcription-AI|OPS-024-Task-Automation-AI|OPS-025-Resource-Allocation-AI|OPS-026-Budget-Planning-AI|OPS-027-Cost-Optimization-AI|OPS-028-Procurement-AI|OPS-029-Vendor-Management-AI|OPS-030-Contract-Negotiation-AI|OPS-031-Legal-Document-AI|OPS-032-Compliance-Reporting-AI|OPS-033-Training-Content-AI|OPS-034-Employee-Engagement-AI|OPS-035-Succession-Planning-AI|OPS-036-Workspace-Design-AI|OPS-037-Energy-Efficiency-AI|OPS-038-Security-Monitoring-AI|OPS-039-Health-Safety-AI|OPS-040-Disaster-Recovery-AI|OPS-041-IT-Asset-Management|OPS-042-Cloud-Cost-Management|OPS-043-Data-Governance-AI|OPS-044-Network-Monitoring-AI|OPS-045-Software-Licensing-AI|OPS-046-IT-Procurement-AI|OPS-047-System-Integration-AI|OPS-048-Data-Backup-AI|OPS-049-Business-Continuity-AI|OPS-050-Compliance-Audit-AI|OPS-051-Document-Collaboration-AI|OPS-052-Video-Conferencing-AI|OPS-053-Email-Management-AI|OPS-054-Calendar-Optimization-AI|OPS-055-Project-Budget-AI|OPS-056-Resource-Forecasting-AI|OPS-057-Task-Prioritization-AI|OPS-058-Time-Management-AI|OPS-059-Meeting-Minutes-AI|OPS-060-Document-Translation-AI|OPS-061-Form-Automation-AI|OPS-062-Report-Generation-AI|OPS-063-Dashboard-Creation-AI|OPS-064-Analytics-Platform-AI|OPS-065-Data-Cleaning-AI|OPS-066-Workflow-Management-AI|EDU-001-Youth-Entrepreneurship-Curriculum|EDU-002-AI-Literacy-Program|EDU-003-Coding-Mentor-Certification|EDU-004-Real-Estate-Licensing-Prep|EDU-005-Coding-Bootcamp|EDU-006-Homeschooling-Content-AI|EDU-007-AI-Tutoring-Platform|EDU-008-Branding-Templates-Marketplace|EDU-009-Voiceover-Script-Library|EDU-010-Trade-Skills-Bootcamp|EDU-011-Franchise-Blueprint-System|EDU-012-Low-Income-Housing-Blueprint|EDU-013-Automated-Empire-Book|EDU-014-BIPOC-Creator-Incubator|EDU-015-AI-Legal-Doc-Generator|EDU-016-Virtual-Black-Art-Museum|EDU-017-AI-Coding-Tutor|EDU-018-Online-Course-Creator|EDU-019-Executive-Education-Program|EDU-020-Youth-STEM-Program|EDU-021-Remote-Work-Certification|EDU-022-AI-Research-Assistant|EDU-023-Personal-Finance-Coach|EDU-024-Language-Learning-AI|EDU-025-Test-Preparation-AI|EDU-026-Corporate-Training-AI|EDU-027-Medical-Education-AI|EDU-028-Legal-Education-AI|EDU-029-Music-Education-AI|EDU-030-Art-Education-AI|EDU-031-Physical-Education-AI|EDU-032-Environmental-Education-AI|EDU-033-Social-Studies-AI|EDU-034-Math-Education-AI|EDU-035-Science-Education-AI|EDU-036-Reading-Comprehension-AI|EDU-037-Writing-Instruction-AI|EDU-038-Critical-Thinking-AI|EDU-039-Emotional-Intelligence-AI|EDU-040-Time-Management-AI|COMM-001-Luminary-Worldwide-Events|COMM-002-Brotherhood-Coaching-Network|COMM-003-Ace-Senior-Care-Connect|COMM-004-Community-Outreach-Nonprofit|COMM-005-Ace-Food-Security-AI|COMM-006-Community-Technology-Access-AI|COMM-007-Youth-Leadership-AI|COMM-008-Community-Fundraising-AI|COMM-009-Volunteer-Hub-AI|COMM-010-Disaster-Relief-AI|COMM-011-Indigenous-Creator-Hub|COMM-012-Black-Art-Museum-AI|COMM-013-Women-s-Empowerment-Network|COMM-014-Veterans-Support-AI|COMM-015-Youth-Mentorship-Program|COMM-016-Community-Health-AI|COMM-017-Local-Business-Directory|COMM-018-Neighborhood-Watch-AI|COMM-019-Community-Garden-AI|COMM-020-Public-Transportation-AI|COMM-021-Housing-Assistance-AI|COMM-022-Job-Training-Center|COMM-023-Elder-Companion-AI|COMM-024-Youth-Sports-AI|COMM-025-Community-Legal-Aid|COMM-026-Public-Education-AI|COMM-027-Local-Government-AI|COMM-028-Public-Safety-AI|COMM-029-Community-Wellness-AI|COMM-030-Cultural-Exchange-AI|COMM-031-Community-Investment-AI|COMM-032-Public-Health-AI|COMM-033-Youth-Innovation-Hub|COMM-034-Senior-Tech-Support|COMM-035-Community-Arts-AI|COMM-036-Public-Infrastructure-AI|COMM-037-Neighborhood-Development-AI|COMM-038-Community-Policing-AI|COMM-039-Public-Space-AI|COMM-040-Community-Recycling-AI|COMM-041-Public-Wi-Fi-AI|COMM-042-Community-Energy-AI|COMM-043-Local-Food-Network-AI|COMM-044-Community-Volunteering-AI|COMM-045-Public-Childcare-AI|COMM-046-Community-Pet-Care-AI|COMM-047-Public-Fitness-AI|COMM-048-Community-Transportation-AI|COMM-049-Public-Event-AI|COMM-050-Community-Cultural-AI|EM-001-Space-Habitat-AI|EM-002-Fusion-Energy-AI|EM-003-Teleportation-Research-AI|EM-004-Climate-Solutions-AI|EM-005-Holographic-Events-AI|EM-006-Neurofeedback-AI|EM-007-Autonomous-Delivery-AI|EM-008-Gene-Editing-AI|EM-009-Space-Tourism-AI|EM-010-Wearables-AI|EM-011-Metaverse-Hub-AI|EM-012-Energy-Grid-AI|EM-013-Brain-Computer-Interface|EM-014-Ocean-Cleanup-AI|EM-015-Crypto-Trading-AI|EM-016-Synthetic-Media-AI|EM-017-Space-Mining-AI|EM-018-VR-Therapy-AI|EM-019-Weather-Prediction-AI|EM-020-Autonomous-Farming-AI|EM-021-Traffic-Optimizer-AI|EM-022-Smart-Grid-AI|EM-023-Disaster-Prediction-AI|EM-024-Nanotech-AI|EM-025-Personalized-Medicine-AI|EM-026-AI-Diagnostic-Lab|EM-027-Sustainable-Cities-AI|EM-028-Renewable-Energy-AI|EM-029-Climate-Modeling-AI|EM-030-Policy-Advisor-AI|EM-031-Governance-Hub-AI|EM-032-Global-Challenges-AI|EM-033-Space-Exploration-AI|EM-034-Education-Equity-AI|EM-035-Health-Equity-AI|EM-036-Economic-Equity-AI|EM-037-Environmental-Justice-AI|EM-038-Human-Rights-AI|EM-039-Peacebuilding-AI|EM-040-Telemedicine-AI|EM-041-AI-Climate-Adaptation|EM-042-Space-Agriculture-AI|EM-043-Quantum-Communication-AI|EM-044-Robotics-Surgery-AI|EM-045-AI-Disaster-Response|EM-046-Smart-City-Governance|EM-047-AI-Environmental-Monitoring|EM-048-Space-Manufacturing-AI|EM-049-AI-Ocean-Exploration|EM-050-AI-Archaeology|SPEC-001-AI-Auction-House|SPEC-002-Smart-Marina-Management|SPEC-003-AI-Surf-Report|SPEC-004-Private-Chef-AI|SPEC-005-Virtual-Concierge-AI|SPEC-006-Smart-Parking-AI|SPEC-007-AI-Interior-Design|SPEC-008-Personal-Stylist-AI|SPEC-009-Smart-Locker-System|SPEC-010-AI-Fitness-Coach|SPEC-011-Smart-Golf-Caddie|SPEC-012-AI-Nutritionist|SPEC-013-Smart-Hotel-Butler|SPEC-014-AI-Language-Tutor|SPEC-015-Smart-Transportation-AI|SPEC-016-AI-Travel-Planner|SPEC-017-Smart-Agriculture-AI|SPEC-018-AI-Personal-Shopper|SPEC-019-Smart-Home-Security|SPEC-020-AI-Music-Producer|SPEC-021-Smart-Restaurant-AI|SPEC-022-AI-Movie-Critic|SPEC-023-Smart-Museum-Guide|SPEC-024-AI-Sports-Analyst|SPEC-025-Smart-Library-AI|SPEC-026-AI-Art-Curator|SPEC-027-Smart-Fitness-AI|SPEC-028-AI-Poetry-Generator|SPEC-029-Smart-Dating-AI|SPEC-030-AI-Journalism-Tool|SPEC-031-Smart-Legal-AI|SPEC-032-AI-Game-Designer|SPEC-033-Smart-Real-Estate-AI|SPEC-034-AI-Cooking-Assistant|SPEC-035-Smart-Health-AI|SPEC-036-AI-Photography-Tool|SPEC-037-Smart-Writing-AI|SPEC-038-AI-Comedy-Writer|SPEC-039-Smart-Meditation-AI|SPEC-040-AI-Debate-Coach|SPEC-041-Smart-Parenting-AI|SPEC-042-AI-Financial-Advisor|SPEC-043-Smart-Automotive-AI|SPEC-044-AI-Aviation-Planner|SPEC-045-Smart-Maritime-AI|SPEC-046-AI-Weather-Forecast|SPEC-047-Smart-Energy-AI|SPEC-048-AI-Sports-Coach|SPEC-049-Smart-Education-AI|SPEC-050-AI-Language-Translator|FI-dist|FI-node_modules|FI-public|FI-src|FI-supabase|CON-001-ACE-CONSTRUCTION|CON-002-RESIDENTIAL-CONSTRUCTION|CON-003-COMMERCIAL-CONSTRUCTION|CON-004-INDUSTRIAL-CONSTRUCTION|CON-005-CONSTRUCTION-EQUIPMENT-RENTAL|CON-006-CONSTRUCTION-PROJECT-MANAGEMENT|CON-007-GREEN-BUILDING-SERVICES|CON-008-HOME-RENOVATION-SERVICES|CON-009-ROOFING-COMPANY|CON-010-PLUMBING-SERVICES|CON-011-ELECTRICAL-SERVICES|CON-012-HVAC-SERVICES|CON-013-PAINTING-SERVICES|CON-014-FLOORING-SERVICES|CON-015-LANDSCAPING-SERVICES|CON-016-DEMOLITION-SERVICES|CON-017-CONCRETE-SERVICES|CON-018-CARPENTRY-SERVICES|CON-019-WINDOW-INSTALLATION|CON-020-INSULATION-SERVICES|RE-001-PROPERTY-HOLDINGS|OPS-001-VENTURE-STAFFING|PROFILE-001-DIVINE-JOHNS-PORTFOLIO|ET-010-PERSONAL-RESUME|TECH-061-TECH-VENTURES-PORTFOLIO
legal-001-ai-boss-holdings,,yes,shared_services,CFO+COO,CFO+COO,all-sectors,
legal-contract-templates,,yes,templates,POS-TECH-MANAGER,POS-TECH-MANAGER,tech-team,
maps,,yes,other,COO,COO,tech-team,
mcp-integration-hub,,yes,infrastructure,POS-TECH-MANAGER,POS-TECH-MANAGER,tech-team,
media-empire-platform,,yes,other,COO,COO,tech-team,
mobile-access-manager,,yes,other,COO,COO,tech-team,
nexus-ai-enterprise-platform,,yes,other,COO,COO,tech-team,
obsidian-vault,,yes,other,COO,COO,tech-team,
op-001-venture-automation-agency,,yes,other,COO,COO,tech-team,
op-002-template-marketplace,,yes,templates,POS-TECH-MANAGER,POS-TECH-MANAGER,tech-team,
op-003-agent-services-hub,,yes,other,COO,COO,tech-team,
partnership-network-management,,yes,other,COO,COO,tech-team,
pitch-kit,,yes,other,COO,COO,tech-team,
quantum-brain-sync-website,,yes,experimental,POS-TECH-MANAGER,POS-TECH-MANAGER,tech-team,
real-estate-empire,,yes,other,COO,COO,tech-team,
repo-template,,yes,templates,POS-TECH-MANAGER,POS-TECH-MANAGER,tech-team,
research-lab-automation,,yes,experimental,POS-TECH-MANAGER,POS-TECH-MANAGER,tech-team,
research-processing-pipeline,,yes,other,COO,COO,tech-team,
Resume,,yes,other,COO,COO,tech-team,
revenue-multiplication-system,,yes,other,COO,COO,tech-team,
